statisticalAreaCode,statisticalArea,year,population
FRC21,Doubs,1896,302143.0
FRK23,Drôme,1896,303491.0
FRD21,Eure,1896,340652.0
FRB02,Eure-et-Loir,1896,280226.0
FRH02,Finistère,1896,739648.0
FRM01,Corse-du-Sud,1896,
FRM02,Haute-Corse,1896,
FRJ12,Gard,1896,416035.0
FRJ23,Haute-Garonne,1896,459377.0
FRJ24,Gers,1896,250472.0
FRI12,Gironde,1896,809902.0
FRJ13,Hérault,1896,469674.0
FRH03,Ille-et-Vilaine,1896,622039.0
FRB03,Indre,1896,289207.0
FRB04,Indre-et-Loire,1896,337064.0
FRK24,Isère,1896,542920.0
FRC22,Jura,1896,266046.0
FRI13,Landes,1896,292884.0
FRB05,Loir-et-Cher,1896,278153.0
FRK25,Loire,1896,625336.0
FRK13,Haute-Loire,1896,316699.0
FRG01,Loire-Atlantique,1896,647398.0
FRB06,Loiret,1896,371019.0
FRJ25,Lot,1896,240403.0
FRI14,Lot-et-Garonne,1896,286377.0
FRJ14,Lozère,1896,132151.0
FRG02,Maine-et-Loire,1896,514406.0
FRD12,Manche,1896,501153.0
FRF23,Marne,1896,439442.0
FRF24,Haute-Marne,1896,231898.0
FRG03,Mayenne,1896,321187.0
FRF31,Meurthe-et-Moselle,1896,466654.0
FRF32,Meuse,1896,290147.0
FRH04,Morbihan,1896,552028.0
FRF33,Moselle,1896,524879.0
FRC12,Nièvre,1896,333899.0
FRE11,Nord,1896,1812312.0
FRE22,Oise,1896,404511.0
FRD13,Orne,1896,339147.0
FRE12,Pas-de-Calais,1896,907370.0
FRK14,Puy-de-Dôme,1896,555078.0
FRI15,Pyrénées-Atlantiques,1896,423572.0
FRJ26,Hautes-Pyrénées,1896,218973.0
FRJ15,Pyrénées-Orientales,1896,208387.0
FRF11,Bas-Rhin,1896,638609.0
FRF12,Haut-Rhin,1896,477477.0
FRK26,Rhône,1896,870396.0
FRC23,Haute-Saône,1896,273296.0
FRC13,Saône-et-Loire,1896,621236.0
FRG04,Sarthe,1896,425077.0
FRK27,Savoie,1896,259790.0
FRK28,Haute-Savoie,1896,265872.0
FR101,Paris,1896,2536834.0
FRD22,Seine-Maritime,1896,837824.0
FR102,Seine-et-Marne,1896,359034.0
FR103,Yvelines,1896,263462.0
FRI33,Deux-Sèvres,1896,345932.0
FRE23,Somme,1896,542158.0
FRJ27,Tarn,1896,339369.0
FRJ28,Tarn-et-Garonne,1896,200390.0
FRL05,Var,1896,309191.0
FRL06,Vaucluse,1896,236313.0
FRG05,Vendée,1896,441735.0
FRI34,Vienne,1896,338114.0
FRI23,Haute-Vienne,1896,375724.0
FRF34,Vosges,1896,421412.0
FRC14,Yonne,1896,332656.0
FRC24,Territoire de Belfort,1896,88047.0
FR104,Essonne,1896,159506.0
FR105,Hauts-de-Seine,1896,386737.0
FR106,Seine-Saint-Denis,1896,262735.0
FR107,Val-de-Marne,1896,246351.0
FR108,Val-dOise,1896,154118.0
FRY10,Guadeloupe,1896,
FRY20,Martinique,1896,
FRY30,Guyane,1896,
FRY40,La Réunion,1896,
FRK21,Ain,1901,343179.0
FRE21,Aisne,1901,535088.0
FRK11,Allier,1901,422024.0
FRL01,Alpes-de-Haute-Provence,1901,115021.0
FRL02,Hautes-Alpes,1901,109510.0
FRL03,Alpes-Maritimes,1901,297562.0
FRK22,Ardèche,1901,353564.0
FRF21,Ardennes,1901,315589.0
FRJ21,Ariège,1901,210527.0
FRF22,Aube,1901,246163.0
FRJ11,Aude,1901,313531.0
FRJ22,Aveyron,1901,382074.0
FRL04,Bouches-du-Rhône,1901,734347.0
FRD11,Calvados,1901,409125.0
FRK12,Cantal,1901,230511.0
FRI31,Charente,1901,350305.0
FRI32,Charente-Maritime,1901,452149.0
FRB01,Cher,1901,345543.0
FRI21,Corrèze,1901,318329.0
FRC11,Côte-dOr,1901,361626.0
FRH01,Côtes-dArmor,1901,609349.0
FRI22,Creuse,1901,277785.0
FRI11,Dordogne,1901,452951.0
FRC21,Doubs,1901,298973.0
FRK23,Drôme,1901,297321.0
FRD21,Eure,1901,334781.0
FRB02,Eure-et-Loir,1901,275194.0
FRH02,Finistère,1901,773015.0
FRM01,Corse-du-Sud,1901,
FRM02,Haute-Corse,1901,
FRJ12,Gard,1901,420835.0
FRJ23,Haute-Garonne,1901,448481.0
FRJ24,Gers,1901,238448.0
FRI12,Gironde,1901,821131.0
FRJ13,Hérault,1901,489077.0
FRH03,Ille-et-Vilaine,1901,613567.0
FRB03,Indre,1901,288788.0
FRB04,Indre-et-Loire,1901,335541.0
FRK24,Isère,1901,544254.0
FRC22,Jura,1901,261179.0
FRI13,Landes,1901,291586.0
FRB05,Loir-et-Cher,1901,275538.0
FRK25,Loire,1901,647634.0
FRK13,Haute-Loire,1901,314058.0
FRG01,Loire-Atlantique,1901,666165.0
FRB06,Loiret,1901,366660.0
FRJ25,Lot,1901,226720.0
FRI14,Lot-et-Garonne,1901,278740.0
FRJ14,Lozère,1901,128866.0
FRG02,Maine-et-Loire,1901,514242.0
FRD12,Manche,1901,492440.0
FRF23,Marne,1901,432755.0
FRF24,Haute-Marne,1901,226367.0
FRG03,Mayenne,1901,313103.0
FRF31,Meurthe-et-Moselle,1901,484934.0
FRF32,Meuse,1901,283268.0
FRH04,Morbihan,1901,563468.0
FRF33,Moselle,1901,565163.0
FRC12,Nièvre,1901,323783.0
FRE11,Nord,1901,1867408.0
FRE22,Oise,1901,407808.0
FRD13,Orne,1901,326937.0
FRE12,Pas-de-Calais,1901,956466.0
FRK14,Puy-de-Dôme,1901,544194.0
FRI15,Pyrénées-Atlantiques,1901,426347.0
FRJ26,Hautes-Pyrénées,1901,215546.0
FRJ15,Pyrénées-Orientales,1901,212121.0
FRF11,Bas-Rhin,1901,659432.0
FRF12,Haut-Rhin,1901,495209.0
FRK26,Rhône,1901,874855.0
FRC23,Haute-Saône,1901,266991.0
FRC13,Saône-et-Loire,1901,620360.0
FRG04,Sarthe,1901,422699.0
FRK27,Savoie,1901,254781.0
FRK28,Haute-Savoie,1901,263803.0
FR101,Paris,1901,2714068.0
FRD22,Seine-Maritime,1901,853883.0
FR102,Seine-et-Marne,1901,358325.0
FR103,Yvelines,1901,270228.0
FRI33,Deux-Sèvres,1901,341696.0
FRE23,Somme,1901,536773.0
FRJ27,Tarn,1901,332093.0
FRJ28,Tarn-et-Garonne,1901,195669.0
FRL05,Var,1901,326385.0
FRL06,Vaucluse,1901,236949.0
FRG05,Vendée,1901,441311.0
FRI34,Vienne,1901,336343.0
FRI23,Haute-Vienne,1901,381853.0
FRF34,Vosges,1901,421101.0
FRC14,Yonne,1901,321062.0
FRC24,Territoire de Belfort,1901,92304.0
FR104,Essonne,1901,164625.0
FR105,Hauts-de-Seine,1901,467391.0
FR106,Seine-Saint-Denis,1901,307329.0
FR107,Val-de-Marne,1901,288879.0
FR108,Val-dOise,1901,164962.0
FRY10,Guadeloupe,1901,
FRY20,Martinique,1901,
FRY30,Guyane,1901,
FRY40,La Réunion,1901,
FRK21,Ain,1906,338686.0
FRE21,Aisne,1906,534021.0
FRK11,Allier,1906,417961.0
FRL01,Alpes-de-Haute-Provence,1906,113126.0
FRL02,Hautes-Alpes,1906,107498.0
FRL03,Alpes-Maritimes,1906,339406.0
FRK22,Ardèche,1906,347140.0
FRF21,Ardennes,1906,317505.0
FRJ21,Ariège,1906,205684.0
FRF22,Aube,1906,243670.0
FRJ11,Aude,1906,308327.0
FRJ22,Aveyron,1906,377299.0
FRL04,Bouches-du-Rhône,1906,765918.0
FRD11,Calvados,1906,402434.0
FRK12,Cantal,1906,228690.0
FRI31,Charente,1906,351733.0
FRI32,Charente-Maritime,1906,453793.0
FRB01,Cher,1906,343484.0
FRI21,Corrèze,1906,317430.0
FRC11,Côte-dOr,1906,357959.0
FRH01,Côtes-dArmor,1906,611506.0
FRI22,Creuse,1906,274109.0
FRI11,Dordogne,1906,447052.0
FRC21,Doubs,1906,298537.0
FRK23,Drôme,1906,297270.0
FRD21,Eure,1906,330140.0
FRB02,Eure-et-Loir,1906,273584.0
FRH02,Finistère,1906,795103.0
FRM01,Corse-du-Sud,1906,
FRM02,Haute-Corse,1906,
FRJ12,Gard,1906,421166.0
FRJ23,Haute-Garonne,1906,442065.0
FRJ24,Gers,1906,231088.0
FRI12,Gironde,1906,823925.0
FRJ13,Hérault,1906,482779.0
FRH03,Ille-et-Vilaine,1906,611902.0
FRB03,Indre,1906,290216.0
FRB04,Indre-et-Loire,1906,337916.0
FRK24,Isère,1906,538309.0
FRC22,Jura,1906,257626.0
FRI13,Landes,1906,293397.0
FRB05,Loir-et-Cher,1906,276019.0
FRK25,Loire,1906,643943.0
FRK13,Haute-Loire,1906,314770.0
FRG01,Loire-Atlantique,1906,667941.0
FRB06,Loiret,1906,364999.0
FRJ25,Lot,1906,216611.0
FRI14,Lot-et-Garonne,1906,274610.0
FRJ14,Lozère,1906,128016.0
FRG02,Maine-et-Loire,1906,513035.0
FRD12,Manche,1906,488455.0
FRF23,Marne,1906,433958.0
FRF24,Haute-Marne,1906,221567.0
FRG03,Mayenne,1906,305457.0
FRF31,Meurthe-et-Moselle,1906,517716.0
FRF32,Meuse,1906,280012.0
FRH04,Morbihan,1906,573152.0
FRF33,Moselle,1906,615426.0
FRC12,Nièvre,1906,313972.0
FRE11,Nord,1906,1896260.0
FRE22,Oise,1906,410050.0
FRD13,Orne,1906,315978.0
FRE12,Pas-de-Calais,1906,1013492.0
FRK14,Puy-de-Dôme,1906,535419.0
FRI15,Pyrénées-Atlantiques,1906,425817.0
FRJ26,Hautes-Pyrénées,1906,209397.0
FRJ15,Pyrénées-Orientales,1906,213171.0
FRF11,Bas-Rhin,1906,686695.0
FRF12,Haut-Rhin,1906,512079.0
FRK26,Rhône,1906,890074.0
FRC23,Haute-Saône,1906,264251.0
FRC13,Saône-et-Loire,1906,613177.0
FRG04,Sarthe,1906,421470.0
FRK27,Savoie,1906,253297.0
FRK28,Haute-Savoie,1906,260617.0
FR101,Paris,1906,2763393.0
FRD22,Seine-Maritime,1906,863879.0
FR102,Seine-et-Marne,1906,361939.0
FR103,Yvelines,1906,277753.0
FRI33,Deux-Sèvres,1906,338728.0
FRE23,Somme,1906,531541.0
FRJ27,Tarn,1906,330533.0
FRJ28,Tarn-et-Garonne,1906,188553.0
FRL05,Var,1906,324639.0
FRL06,Vaucluse,1906,239178.0
FRG05,Vendée,1906,442777.0
FRI34,Vienne,1906,333621.0
FRI23,Haute-Vienne,1906,385732.0
FRF34,Vosges,1906,429812.0
FRC14,Yonne,1906,315199.0
FRC24,Territoire de Belfort,1906,95421.0
FR104,Essonne,1906,169659.0
FR105,Hauts-de-Seine,1906,529496.0
FR106,Seine-Saint-Denis,1906,349545.0
FR107,Val-de-Marne,1906,330308.0
FR108,Val-dOise,1906,178444.0
FRY10,Guadeloupe,1906,
FRY20,Martinique,1906,
FRY30,Guyane,1906,
FRY40,La Réunion,1906,
FRK21,Ain,1911,335271.0
FRE21,Aisne,1911,529783.0
FRK11,Allier,1911,406291.0
FRL01,Alpes-de-Haute-Provence,1911,107231.0
FRL02,Hautes-Alpes,1911,105083.0
FRL03,Alpes-Maritimes,1911,362784.0
FRK22,Ardèche,1911,331801.0
FRF21,Ardennes,1911,318896.0
FRJ21,Ariège,1911,198725.0
FRF22,Aube,1911,240755.0
FRJ11,Aude,1911,300537.0
FRJ22,Aveyron,1911,369448.0
FRL04,Bouches-du-Rhône,1911,805539.0
FRD11,Calvados,1911,395364.0
FRK12,Cantal,1911,223361.0
FRI31,Charente,1911,347061.0
FRI32,Charente-Maritime,1911,450871.0
FRB01,Cher,1911,337810.0
FRI21,Corrèze,1911,309645.0
FRC11,Côte-dOr,1911,350044.0
FRH01,Côtes-dArmor,1911,605523.0
FRI22,Creuse,1911,266226.0
FRI11,Dordogne,1911,437432.0
FRC21,Doubs,1911,300039.0
FRK23,Drôme,1911,290894.0
FRD21,Eure,1911,323651.0
FRB02,Eure-et-Loir,1911,272037.0
FRH02,Finistère,1911,809771.0
FRM01,Corse-du-Sud,1911,
FRM02,Haute-Corse,1911,
FRJ12,Gard,1911,413457.0
FRJ23,Haute-Garonne,1911,432126.0
FRJ24,Gers,1911,221994.0
FRI12,Gironde,1911,829095.0
FRJ13,Hérault,1911,480484.0
FRH03,Ille-et-Vilaine,1911,608098.0
FRB03,Indre,1911,287673.0
FRB04,Indre-et-Loire,1911,341205.0
FRK24,Isère,1911,531672.0
FRC22,Jura,1911,252609.0
FRI13,Landes,1911,288902.0
FRB05,Loir-et-Cher,1911,271231.0
FRK25,Loire,1911,640549.0
FRK13,Haute-Loire,1911,303838.0
FRG01,Loire-Atlantique,1911,671108.0
FRB06,Loiret,1911,364061.0
FRJ25,Lot,1911,205770.0
FRI14,Lot-et-Garonne,1911,268083.0
FRJ14,Lozère,1911,122738.0
FRG02,Maine-et-Loire,1911,507685.0
FRD12,Manche,1911,477088.0
FRF23,Marne,1911,436213.0
FRF24,Haute-Marne,1911,214621.0
FRG03,Mayenne,1911,297732.0
FRF31,Meurthe-et-Moselle,1911,564932.0
FRF32,Meuse,1911,277753.0
FRH04,Morbihan,1911,578400.0
FRF33,Moselle,1911,609201.0
FRC12,Nièvre,1911,299312.0
FRE11,Nord,1911,1962115.0
FRE22,Oise,1911,411028.0
FRD13,Orne,1911,307418.0
FRE12,Pas-de-Calais,1911,1069355.0
FRK14,Puy-de-Dôme,1911,525916.0
FRI15,Pyrénées-Atlantiques,1911,433320.0
FRJ26,Hautes-Pyrénées,1911,206105.0
FRJ15,Pyrénées-Orientales,1911,212986.0
FRF11,Bas-Rhin,1911,700679.0
FRF12,Haut-Rhin,1911,517865.0
FRK26,Rhône,1911,947029.0
FRC23,Haute-Saône,1911,257945.0
FRC13,Saône-et-Loire,1911,604446.0
FRG04,Sarthe,1911,419370.0
FRK27,Savoie,1911,247890.0
FRK28,Haute-Savoie,1911,255137.0
FR101,Paris,1911,2888110.0
FRD22,Seine-Maritime,1911,877383.0
FR102,Seine-et-Marne,1911,363561.0
FR103,Yvelines,1911,297562.0
FRI33,Deux-Sèvres,1911,336903.0
FRE23,Somme,1911,518961.0
FRJ27,Tarn,1911,324090.0
FRJ28,Tarn-et-Garonne,1911,182537.0
FRL05,Var,1911,330755.0
FRL06,Vaucluse,1911,238656.0
FRG05,Vendée,1911,438520.0
FRI34,Vienne,1911,332276.0
FRI23,Haute-Vienne,1911,384736.0
FRF34,Vosges,1911,433914.0
FRC14,Yonne,1911,303889.0
FRC24,Territoire de Belfort,1911,101386.0
FR104,Essonne,1911,177216.0
FR105,Hauts-de-Seine,1911,614862.0
FR106,Seine-Saint-Denis,1911,411443.0
FR107,Val-de-Marne,1911,386073.0
FR108,Val-dOise,1911,196599.0
FRY10,Guadeloupe,1911,
FRY20,Martinique,1911,
FRY30,Guyane,1911,
FRY40,La Réunion,1911,
FRK21,Ain,1921,309610.0
FRE21,Aisne,1921,421022.0
FRK11,Allier,1921,370950.0
FRL01,Alpes-de-Haute-Provence,1921,91882.0
FRL02,Hautes-Alpes,1921,89275.0
FRL03,Alpes-Maritimes,1921,363663.0
FRK22,Ardèche,1921,294308.0
FRF21,Ardennes,1921,277811.0
FRJ21,Ariège,1921,172851.0
FRF22,Aube,1921,227839.0
FRJ11,Aude,1921,287052.0
FRJ22,Aveyron,1921,332940.0
FRL04,Bouches-du-Rhône,1921,841996.0
FRD11,Calvados,1921,383796.0
FRK12,Cantal,1921,199402.0
FRI31,Charente,1921,316279.0
FRI32,Charente-Maritime,1921,418310.0
FRB01,Cher,1921,304800.0
FRI21,Corrèze,1921,273810.0
FRC11,Côte-dOr,1921,321088.0
FRH01,Côtes-dArmor,1921,557824.0
FRI22,Creuse,1921,228244.0
FRI11,Dordogne,1921,396742.0
FRC21,Doubs,1921,285106.0
FRK23,Drôme,1921,263509.0
FRD21,Eure,1921,303159.0
FRB02,Eure-et-Loir,1921,251065.0
FRH02,Finistère,1921,762514.0
FRM01,Corse-du-Sud,1921,
FRM02,Haute-Corse,1921,
FRJ12,Gard,1921,396169.0
FRJ23,Haute-Garonne,1921,424582.0
FRJ24,Gers,1921,194406.0
FRI12,Gironde,1921,819128.0
FRJ13,Hérault,1921,488211.0
FRH03,Ille-et-Vilaine,1921,558574.0
FRB03,Indre,1921,260535.0
FRB04,Indre-et-Loire,1921,327743.0
FRK24,Isère,1921,502031.0
FRC22,Jura,1921,228978.0
FRI13,Landes,1921,263937.0
FRB05,Loir-et-Cher,1921,251528.0
FRK25,Loire,1921,637130.0
FRK13,Haute-Loire,1921,268910.0
FRG01,Loire-Atlantique,1921,650782.0
FRB06,Loiret,1921,337224.0
FRJ25,Lot,1921,176888.0
FRI14,Lot-et-Garonne,1921,239972.0
FRJ14,Lozère,1921,108822.0
FRG02,Maine-et-Loire,1921,474399.0
FRD12,Manche,1921,426461.0
FRF23,Marne,1921,366510.0
FRF24,Haute-Marne,1921,198777.0
FRG03,Mayenne,1921,262447.0
FRF31,Meurthe-et-Moselle,1921,503989.0
FRF32,Meuse,1921,207130.0
FRH04,Morbihan,1921,546047.0
FRF33,Moselle,1921,588834.0
FRC12,Nièvre,1921,270148.0
FRE11,Nord,1921,1788193.0
FRE22,Oise,1921,387760.0
FRD13,Orne,1921,274799.0
FRE12,Pas-de-Calais,1921,990704.0
FRK14,Puy-de-Dôme,1921,490560.0
FRI15,Pyrénées-Atlantiques,1921,402981.0
FRJ26,Hautes-Pyrénées,1921,185760.0
FRJ15,Pyrénées-Orientales,1921,217503.0
FRF11,Bas-Rhin,1921,651686.0
FRF12,Haut-Rhin,1921,468943.0
FRK26,Rhône,1921,986202.0
FRC23,Haute-Saône,1921,228618.0
FRC13,Saône-et-Loire,1921,554816.0
FRG04,Sarthe,1921,389235.0
FRK27,Savoie,1921,225234.0
FRK28,Haute-Savoie,1921,235568.0
FR101,Paris,1921,2906472.0
FRD22,Seine-Maritime,1921,880671.0
FR102,Seine-et-Marne,1921,349234.0
FR103,Yvelines,1921,321240.0
FRI33,Deux-Sèvres,1921,309356.0
FRE23,Somme,1921,451887.0
FRJ27,Tarn,1921,295588.0
FRJ28,Tarn-et-Garonne,1921,159559.0
FRL05,Var,1921,322944.0
FRL06,Vaucluse,1921,219602.0
FRG05,Vendée,1921,397292.0
FRI34,Vienne,1921,306248.0
FRI23,Haute-Vienne,1921,350225.0
FRF34,Vosges,1921,383684.0
FRC14,Yonne,1921,273118.0
FRC24,Territoire de Belfort,1921,94338.0
FR104,Essonne,1921,187193.0
FR105,Hauts-de-Seine,1921,724261.0
FR106,Seine-Saint-Denis,1921,504956.0
FR107,Val-de-Marne,1921,462200.0
FR108,Val-dOise,1921,227220.0
FRY10,Guadeloupe,1921,
FRY20,Martinique,1921,
FRY30,Guyane,1921,
FRY40,La Réunion,1921,
FRK21,Ain,1926,310275.0
FRE21,Aisne,1926,488639.0
FRK11,Allier,1926,370562.0
FRL01,Alpes-de-Haute-Provence,1926,88347.0
FRL02,Hautes-Alpes,1926,87963.0
FRL03,Alpes-Maritimes,1926,440105.0
FRK22,Ardèche,1926,289263.0
FRF21,Ardennes,1926,297448.0
FRJ21,Ariège,1926,167498.0
FRF22,Aube,1926,238253.0
FRJ11,Aude,1926,291951.0
FRJ22,Aveyron,1926,328886.0
FRL04,Bouches-du-Rhône,1926,929550.0
FRD11,Calvados,1926,389510.0
FRK12,Cantal,1926,196999.0
FRI31,Charente,1926,312790.0
FRI32,Charente-Maritime,1926,417789.0
FRB01,Cher,1926,298398.0
FRI21,Corrèze,1926,269289.0
FRC11,Côte-dOr,1926,328881.0
FRH01,Côtes-dArmor,1926,552788.0
FRI22,Creuse,1926,219139.0
FRI11,Dordogne,1926,392489.0
FRC21,Doubs,1926,296678.0
FRK23,Drôme,1926,263750.0
FRD21,Eure,1926,308445.0
FRB02,Eure-et-Loir,1926,254997.0
FRH02,Finistère,1926,753702.0
FRM01,Corse-du-Sud,1926,
FRM02,Haute-Corse,1926,
FRJ12,Gard,1926,402601.0
FRJ23,Haute-Garonne,1926,431505.0
FRJ24,Gers,1926,196419.0
FRI12,Gironde,1926,827973.0
FRJ13,Hérault,1926,500575.0
FRH03,Ille-et-Vilaine,1926,561688.0
FRB03,Indre,1926,255095.0
FRB04,Indre-et-Loire,1926,334486.0
FRK24,Isère,1926,529817.0
FRC22,Jura,1926,230598.0
FRI13,Landes,1926,263111.0
FRB05,Loir-et-Cher,1926,248099.0
FRK25,Loire,1926,669216.0
FRK13,Haute-Loire,1926,260610.0
FRG01,Loire-Atlantique,1926,652459.0
FRB06,Loiret,1926,341225.0
FRJ25,Lot,1926,171776.0
FRI14,Lot-et-Garonne,1926,246609.0
FRJ14,Lozère,1926,104733.0
FRG02,Maine-et-Loire,1926,477489.0
FRD12,Manche,1926,432364.0
FRF23,Marne,1926,397680.0
FRF24,Haute-Marne,1926,195273.0
FRG03,Mayenne,1926,259934.0
FRF31,Meurthe-et-Moselle,1926,552261.0
FRF32,Meuse,1926,217957.0
FRH04,Morbihan,1926,543175.0
FRF33,Moselle,1926,633461.0
FRC12,Nièvre,1926,260502.0
FRE11,Nord,1926,1969435.0
FRE22,Oise,1926,405971.0
FRD13,Orne,1926,277622.0
FRE12,Pas-de-Calais,1926,1172723.0
FRK14,Puy-de-Dôme,1926,515399.0
FRI15,Pyrénées-Atlantiques,1926,414556.0
FRJ26,Hautes-Pyrénées,1926,187875.0
FRJ15,Pyrénées-Orientales,1926,229979.0
FRF11,Bas-Rhin,1926,670985.0
FRF12,Haut-Rhin,1926,490654.0
FRK26,Rhône,1926,1029098.0
FRC23,Haute-Saône,1926,226567.0
FRC13,Saône-et-Loire,1926,549240.0
FRG04,Sarthe,1926,387482.0
FRK27,Savoie,1926,231210.0
FRK28,Haute-Savoie,1926,245317.0
FR101,Paris,1926,2871429.0
FRD22,Seine-Maritime,1926,885299.0
FR102,Seine-et-Marne,1926,380017.0
FR103,Yvelines,1926,367267.0
FRI33,Deux-Sèvres,1926,309100.0
FRE23,Somme,1926,473105.0
FRJ27,Tarn,1926,301717.0
FRJ28,Tarn-et-Garonne,1926,164191.0
FRL05,Var,1926,347932.0
FRL06,Vaucluse,1926,230549.0
FRG05,Vendée,1926,395602.0
FRI34,Vienne,1926,310474.0
FRI23,Haute-Vienne,1926,351311.0
FRF34,Vosges,1926,382100.0
FRC14,Yonne,1926,277230.0
FRC24,Territoire de Belfort,1926,96593.0
FR104,Essonne,1926,228021.0
FR105,Hauts-de-Seine,1926,820716.0
FR106,Seine-Saint-Denis,1926,635806.0
FR107,Val-de-Marne,1926,559870.0
FR108,Val-dOise,1926,283256.0
FRY10,Guadeloupe,1926,
FRY20,Martinique,1926,
FRY30,Guyane,1926,
FRY40,La Réunion,1926,
FRK21,Ain,1931,313656.0
FRE21,Aisne,1931,488985.0
FRK11,Allier,1931,373924.0
FRL01,Alpes-de-Haute-Provence,1931,87893.0
FRL02,Hautes-Alpes,1931,87566.0
FRL03,Alpes-Maritimes,1931,497175.0
FRK22,Ardèche,1931,282911.0
FRF21,Ardennes,1931,293746.0
FRJ21,Ariège,1931,161265.0
FRF22,Aube,1931,242596.0
FRJ11,Aude,1931,296880.0
FRJ22,Aveyron,1931,323782.0
FRL04,Bouches-du-Rhône,1931,1101672.0
FRD11,Calvados,1931,400370.0
FRK12,Cantal,1931,193505.0
FRI31,Charente,1931,310489.0
FRI32,Charente-Maritime,1931,415249.0
FRB01,Cher,1931,293918.0
FRI21,Corrèze,1931,264129.0
FRC11,Côte-dOr,1931,333800.0
FRH01,Côtes-dArmor,1931,539531.0
FRI22,Creuse,1931,207882.0
FRI11,Dordogne,1931,383720.0
FRC21,Doubs,1931,305591.0
FRK23,Drôme,1931,267080.0
FRD21,Eure,1931,305788.0
FRB02,Eure-et-Loir,1931,254603.0
FRH02,Finistère,1931,744295.0
FRM01,Corse-du-Sud,1931,
FRM02,Haute-Corse,1931,
FRJ12,Gard,1931,406815.0
FRJ23,Haute-Garonne,1931,441799.0
FRJ24,Gers,1931,193134.0
FRI12,Gironde,1931,852776.0
